Field Label,SQL_Column_Name
Does your shoulder allow you to work full time at your usual job (if not working - your usual activities)?,does_your_shoulder_allow_you_to_work_full_time_at_your_usual_jo
What work are you currently able to do (if not working-your usual activities)?,what_work_are_you_currently_able_to_do_if_not_working_your_usua
Full Work CS/MASSS,full_work_cs_masss
"Does your shoulder allow you to do your usual sports?
",does_your_shoulder_allow_you_to_do_your_usual_sports_
Usual Sports CS/MASSS,usual_sports_cs_masss
Are you able to do your usual sports/activities?,are_you_able_to_do_your_usual_sports_activities_
"What level can you use your arm for painless activities?
",what_level_can_you_use_your_arm_for_painless_activities_
"Have you had a shoulder dislocation or do you feel apprehensive / fearful of a shoulder dislocation?

",have_you_had_a_shoulder_dislocation_or_do_you_feel_apprehensive
Abduction,abduction
Give the range of motion of ABDUCTION (raising your arm to the side) of your affected/operated shoulder a mark out of 100 (100 being normal) ,give_the_range_of_motion_of_abduction_raising_your_arm_to_the_s
Abduction (Rowe),abduction_rowe_
"<div class=""rich-text-field-label""><p style=""text-align: center;"">(A) External rotation in Abduction <span style=""font-weight: normal;"">and </span>(B) External rotation in Adduction</p></div>",_div_class_rich_text_field_label_p_style_text_align_center_a_ex
"<div class=""rich-text-field-label""><p>Give the range of motion of EXTERNAL ROTATION IN ABDUCTION </p> <p><span style=""font-weight: normal;"">(With</span> <span style=""font-weight: normal;"">your arm out to the side bringing your forearm backwards) of your affected/operated shoulder a mark out of 100 (100 being normal) as seen in </span><span style=""text-decoration: underline;"">Image (A)</span></p></div>",_div_class_rich_text_field_label_p_give_the_range_of_motion_of_
"<div class=""rich-text-field-label""><p>Give the range of motion of EXTERNAL ROTATION IN ADDUCTION</p> <p><span style=""font-weight: normal;"">(With your elbow in against your body turning your forearm outwards) of your affected/operated shoulder a mark out of 100 (100 being normal) as seen in </span><span style=""text-decoration: underline;"">Image (B)</span></p></div>",_div_class_rich_text_field_label_p_give_the_range_of_motion_o_1
ADER (Rowe),ader_rowe_
Internal Rotation,internal_rotation
Give the range of motion of INTERNAL ROTATION (reaching up your back as far as possible) of your affected/operated shoulder a mark out of 100 (100 being normal) ,give_the_range_of_motion_of_internal_rotation_reaching_up_your_
IR (Rowe),ir_rowe_
Give the overall range of motion of your affected/operated shoulder a mark out of 100 (100 being normal),give_the_overall_range_of_motion_of_your_affected_operated_shou
Give the overall strength of your affected/operated shoulder a mark out of 100 (100 being normal),give_the_overall_strength_of_your_affected_operated_shoulder_a_
Give the overall stability of your affected/operated shoulder a mark out of 100 (100 being normal),give_the_overall_stability_of_your_affected_operated_shoulder_a
Give your affected/operated shoulder an overall mark out of 100 (100 being normal),give_your_affected_operated_shoulder_an_overall_mark_out_of_100
SSV (Rowe),ssv_rowe_
Total ASES,total_ases
Total CS MASSS,total_cs_masss
Total Rowe,total_rowe
Shoulder Flexion,shoulder_flexion
Shoulder Extension,shoulder_extension
Shoulder Abduction,shoulder_abduction
Shoulder External Rotation with elbow at the side (ER1),shoulder_external_rotation_with_elbow_at_the_side_er1_
Shoulder External Rotation with arm abducted at 90° (ER1),shoulder_external_rotation_with_arm_abducted_at_90_er1_
Shoulder Internal Rotation,shoulder_internal_rotation
Today's Date,today_s_date_1
Surname,surname_1
First Name,first_name_3
Date of Birth,date_of_birth_3
Email,email_1
Mobile Number,mobile_number_1
Main Sport,main_sport_1
Main Sport Grade,main_sport_grade_1
How much pain in your ELBOW do you have when it is at its worst?,how_much_pain_in_your_elbow_do_you_have_when_it_is_at_its_worst
How much pain in your ELBOW do you have at rest?,how_much_pain_in_your_elbow_do_you_have_at_rest_
How much pain in your ELBOW do you have lifting a heavy object?,how_much_pain_in_your_elbow_do_you_have_lifting_a_heavy_object_
How much pain in your ELBOW do you have when doing a task with repeated elbow movements?,how_much_pain_in_your_elbow_do_you_have_when_doing_a_task_with_
How often do you have pain in your elbow?,how_often_do_you_have_pain_in_your_elbow_
Rate the OVERALL pain in your elbow ,rate_the_overall_pain_in_your_elbow
Can you comb hair?,can_you_comb_hair_
PREE7 to MEPI,pree7_to_mepi
Can you eat with a fork or spoon?,can_you_eat_with_a_fork_or_spoon_
PREE8 to MEPI,pree8_to_mepi
Can you pull a heavy object?,can_you_pull_a_heavy_object_
Can you rise from a chair pushing with arm?,can_you_rise_from_a_chair_pushing_with_arm_
Can you carry a 4kg object with your arm at your side?,can_you_carry_a_4kg_object_with_your_arm_at_your_side_
Can you throw a ball?,can_you_throw_a_ball_
Can you use a telephone?,can_you_use_a_telephone_
Can you do up buttons on a shirt?,can_you_do_up_buttons_on_a_shirt_
PREE14 to MEPI,pree14_to_mepi
Can you wash your opposite armpit?,can_you_wash_your_opposite_armpit_
Can you tie your shoelaces?,can_you_tie_your_shoelaces_
PREE16 to MEPI,pree16_to_mepi
Can you turn a doorknob and open a door?,can_you_turn_a_doorknob_and_open_a_door_
"Can you do personal care activities (washing, dressing)?",can_you_do_personal_care_activities_washing_dressing_
PREE18 to MEPI,pree18_to_mepi
"Can you you do household chores (cleaning, maintenance)?",can_you_you_do_household_chores_cleaning_maintenance_
How much difficulty do you have with work?,how_much_difficulty_do_you_have_with_work_
How much difficulty do you have with recreational activities?,how_much_difficulty_do_you_have_with_recreational_activities_
Describe your current work,describe_your_current_work
Describe your current sports/activities,describe_your_current_sports_activities
Give the range of motion of FLEXION-EXTENSION (bending and straightening) of your affected/operated elbow a mark out of 100 (100 being normal) ,give_the_range_of_motion_of_flexion_extension_bending_and_strai
Elbow FlexEx to MEPI Step1,elbow_flexex_to_mepi_step1
Elbow FlexEx to MEPI Step1,elbow_flexex_to_mepi_step1_1
Give the range of motion of PRONATION-SUPINATION (turning your palm upwards and downwards with your elbow bent to 90 degree and held at your side) of your affected/operated elbow a mark out of 100 (100 being normal) ,give_the_range_of_motion_of_pronation_supination_turning_your_p
Give the overall strength of your affected/operated elbow a mark out of 100 (100 being normal),give_the_overall_strength_of_your_affected_operated_elbow_a_mar
Give the overall stability of your affected/operated elbow a mark out of 100 (100 being normal),give_the_overall_stability_of_your_affected_operated_elbow_a_ma
Stability SANE to MEPI,stability_sane_to_mepi
PREE (Total),pree_total_
MEPI (Total),mepi_total_
Give your affected/operated elbow an overall mark out of 100 (100 being normal),give_your_affected_operated_elbow_an_overall_mark_out_of_100_10
Elbow Flexion,elbow_flexion
Elbow Extension,elbow_extension
Pronation,pronation
Supination,supination
,nan
Elbow Regions,elbow_regions
DISTAL HUMERUS Diagnosis / pathology,distal_humerus_diagnosis_pathology
DISTAL HUMERUS FRACTURE / FRACTURE SEQUELAE / DEFORMITY Subtypes,distal_humerus_fracture_fracture_sequelae_deformity_subtypes
DISTAL HUMERUS FRACTURE Classification (AO),distal_humerus_fracture_classification_ao_
DISTAL HUMERUS FRACTURE Classification (AO),distal_humerus_fracture_classification_ao__1
Distal Humerus Fracture Closed/Open,distal_humerus_fracture_closed_open
Distal Humerus Fracture Open Grade,distal_humerus_fracture_open_grade
Distal Humerus Fracture Soft Tissue Status,distal_humerus_fracture_soft_tissue_status
DISTAL HUMERUS malunion,distal_humerus_malunion
DISTAL HUMERUS Pathological Fracture Description,distal_humerus_pathological_fracture_description
DISTAL HUMERUS Periprosthetic fracture - non arthroplasty type,distal_humerus_periprosthetic_fracture_non_arthroplasty_type
DISTAL HUMERUS Periprosthetic fracture - arthroplasty,distal_humerus_periprosthetic_fracture_arthroplasty
DISTAL HUMERUS Bone deformity (NOT fracture-related),distal_humerus_bone_deformity_not_fracture_related_
DISTAL HUMERUS BONE DEFECT,distal_humerus_bone_defect
DISTAL HUMERUS Sequelae related to non-arthroplasty implant,distal_humerus_sequelae_related_to_non_arthroplasty_implant
DISTAL HUMERUS BONE TUMOUR Classification,distal_humerus_bone_tumour_classification
DISTAL HUMERUS BONE TUMOUR Malignancy,distal_humerus_bone_tumour_malignancy
"DISTAL HUMERUS BONE INFECTION Chronicity
",distal_humerus_bone_infection_chronicity
DISTAL HUMERUS BONE INFECTION Aetiology,distal_humerus_bone_infection_aetiology
DISTAL HUMERUS BONE INFECTION Organsim,distal_humerus_bone_infection_organsim
Ulnohumeral & Radiocapitellar Articulations Diagnosis / pathology,ulnohumeral_radiocapitellar_articulations_diagnosis_pathology
Ulnohumeral & Radiocapitellar Articulations INSTABILITY - chronicity ,ulnohumeral_radiocapitellar_articulations_instability_chronicit
Ulnohumeral & Radiocapitellar Articulations INSTABILITY - Joints involved ,ulnohumeral_radiocapitellar_articulations_instability_joints_in
Ulnohumeral Instability type - direction of forearm displacement,ulnohumeral_instability_type_direction_of_forearm_displacement
Ulnohumeral + Radiocapitellar articulations instability pathology,ulnohumeral_radiocapitellar_articulations_instability_pathology
Ulnohumeral + Radiocapitellar articulations instability soft tissue pathology - ligaments involved,ulnohumeral_radiocapitellar_articulations_instability_soft_tiss
RCL instability soft tissue pathology,rcl_instability_soft_tissue_pathology
LUCL instability soft tissue pathology,lucl_instability_soft_tissue_pathology
Annular ligament instability soft tissue pathology,annular_ligament_instability_soft_tissue_pathology
Anterior band MUCL instability soft tissue pathology,anterior_band_mucl_instability_soft_tissue_pathology
Posterior band MUCL instability soft tissue pathology,posterior_band_mucl_instability_soft_tissue_pathology
Anterior capsule instability soft tissue pathology,anterior_capsule_instability_soft_tissue_pathology
Osborne-Cotterill ligament instability soft tissue pathology,osborne_cotterill_ligament_instability_soft_tissue_pathology
Other instability soft tissue pathology,other_instability_soft_tissue_pathology
Ulnohumeral + Radiocapitellar articulations instability - acute fracture dislocation - bones involved,ulnohumeral_radiocapitellar_articulations_instability_acute_fra
Ulnohumeral + Radiocapitellar articulations instability - attritional bone loss - bones involved,ulnohumeral_radiocapitellar_articulations_instability_attrition
Distal humerus classification,distal_humerus_classification
Radial head / neck classification,radial_head_neck_classification
Coronoid process classification,coronoid_process_classification
Olecranon process classification,olecranon_process_classification
Other bone classification,other_bone_classification
Ulnohumeral / Radiocapitellar Articulations ARTHROPATHY Type,ulnohumeral_radiocapitellar_articulations_arthropathy_type
Ulnohumeral / Radiocapitellar Articulations ARTHROPATHY Joints Involved,ulnohumeral_radiocapitellar_articulations_arthropathy_joints_in
Ulnohumeral / Radiocapitellar Articulations ARTHROPATHY Bone pathology - humerus	,ulnohumeral_radiocapitellar_articulations_arthropathy_bone_path
Ulnohumeral / Radiocapitellar Articulations ARTHROPATHY Bone pathology - proximal ulna	,ulnohumeral_radiocapitellar_articulations_arthropathy_bone_pa_1
Ulnohumeral / Radiocapitellar Articulations ARTHROPATHY Bone pathology - proximal radius	,ulnohumeral_radiocapitellar_articulations_arthropathy_bone_pa_2
Ulnohumeral / Radiocapitellar ARTHROPATHY Additional Diagnostic / Pathological Information,ulnohumeral_radiocapitellar_arthropathy_additional_diagnostic_p
Ulnohumeral / Radiocapitellar Articulations STIFFNESS WITHOUT / MINIMAL ARTHROPATHY Joints Involved,ulnohumeral_radiocapitellar_articulations_stiffness_without_min
Ulnohumeral / Radiocapitellar Articulations STIFFNESS WITHOUT / MINIMAL ARTHROPATHY Classification,ulnohumeral_radiocapitellar_articulations_stiffness_without_m_1
Ulnohumeral / Radiocapitellar Articulations STIFFNESS WITHOUT / MINIMAL ARTHROPATHY Additional Diagnostic / Pathological Information,ulnohumeral_radiocapitellar_articulations_stiffness_without_m_2
Ulnohumeral / Radiocapitellar Articulations Impingement Type,ulnohumeral_radiocapitellar_articulations_impingement_type
Ulnohumeral / Radiocapitellar Articulations LOCALISED ARTICULAR CARTILAGE PATHOLOGY Location,ulnohumeral_radiocapitellar_articulations_localised_articular_c
Ulnohumeral / Radiocapitellar Articulations LOCALISED ARTICULAR CARTILAGE PATHOLOGY Classification - aetiology,ulnohumeral_radiocapitellar_articulations_localised_articular_1
Ulnohumeral / Radiocapitellar Articulations LOCALISED ARTICULAR CARTILAGE PATHOLOGY OCD Classification (Guhl),ulnohumeral_radiocapitellar_articulations_localised_articular_2
Ulnohumeral / Radiocapitellar Articulations LOCALISED ARTICULAR CARTILAGE PATHOLOGY OCD Classification (Guhl),ulnohumeral_radiocapitellar_articulations_localised_articular_3
Ulnohumeral / Radiocapitellar Articulations LOCALISED ARTICULAR CARTILAGE PATHOLOGY Additional Diagnostic / Pathological Information,ulnohumeral_radiocapitellar_articulations_localised_articular_4
Ulnohumeral / Radiocapitellar Articulations SEPTIC ARTHRITIS Location,ulnohumeral_radiocapitellar_articulations_septic_arthritis_loca
Ulnohumeral / Radiocapitellar Articulations SEPTIC ARTHRITIS Classification - chronicity,ulnohumeral_radiocapitellar_articulations_septic_arthritis_clas
Ulnohumeral / Radiocapitellar Articulations SEPTIC ARTHRITIS Classification - pathogenesis,ulnohumeral_radiocapitellar_articulations_septic_arthritis_cl_1
Ulnohumeral / Radiocapitellar Articulations SEPTIC ARTHRITIS Classification - organism,ulnohumeral_radiocapitellar_articulations_septic_arthritis_cl_2
Ulnohumeral / Radiocapitellar Articulations SEPTIC ARTHRITIS Additional Diagnostic / Pathological Information,ulnohumeral_radiocapitellar_articulations_septic_arthritis_addi
Ulnohumeral / Radiocapitellar Articulations ELBOW ARTHROPLASTY SEQUELAE Subtypes,ulnohumeral_radiocapitellar_articulations_elbow_arthroplasty_se
